dataset,domain,image,img_w,img_h,x,y,w,h,cls,area_px,rel_area_pct,rel_w,rel_h,aspect_w_over_h,degenerate,out_of_frame
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010011.295629_rgb.jpg,6576,4384,4095.0,1134.0,67.0,59.0,1,3953.0,0.01371,0.01019,0.01346,1.1356,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,531.0,2366.0,103.0,63.0,1,6489.0,0.02251,0.01566,0.01437,1.6349,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,393.0,2580.0,89.0,97.0,1,8633.0,0.02995,0.01353,0.02213,0.9175,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,505.0,3578.0,87.0,119.0,1,10353.0,0.03591,0.01323,0.02714,0.7311,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,1081.0,1425.0,49.0,65.0,1,3185.0,0.01105,0.00745,0.01483,0.7538,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,1424.0,991.0,88.0,43.0,1,3784.0,0.01313,0.01338,0.00981,2.0465,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2368.0,721.0,34.0,68.0,1,2312.0,0.00802,0.00517,0.01551,0.5,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2256.0,1233.0,65.0,105.0,1,6825.0,0.02367,0.00988,0.02395,0.619,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2273.0,2230.0,43.0,62.0,1,2666.0,0.00925,0.00654,0.01414,0.6935,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2042.0,2799.0,77.0,43.0,1,3311.0,0.01148,0.01171,0.00981,1.7907,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2860.0,486.0,36.0,57.0,1,2052.0,0.00712,0.00547,0.013,0.6316,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2946.0,583.0,73.0,40.0,1,2920.0,0.01013,0.0111,0.00912,1.825,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2697.0,1022.0,119.0,61.0,1,7259.0,0.02518,0.0181,0.01391,1.9508,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2414.0,2438.0,84.0,97.0,1,8148.0,0.02826,0.01277,0.02213,0.866,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,2486.0,3226.0,68.0,47.0,1,3196.0,0.01109,0.01034,0.01072,1.4468,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,3445.0,1865.0,61.0,50.0,1,3050.0,0.01058,0.00928,0.01141,1.22,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4120.0,801.0,51.0,72.0,1,3672.0,0.01274,0.00776,0.01642,0.7083,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,3903.0,936.0,37.0,57.0,1,2109.0,0.00732,0.00563,0.013,0.6491,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,3896.0,1480.0,86.0,37.0,1,3182.0,0.01104,0.01308,0.00844,2.3243,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4010.0,1984.0,40.0,59.0,1,2360.0,0.00819,0.00608,0.01346,0.678,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4169.0,3333.0,39.0,80.0,1,3120.0,0.01082,0.00593,0.01825,0.4875,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4041.0,3677.0,72.0,58.0,1,4176.0,0.01449,0.01095,0.01323,1.2414,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,3951.0,3653.0,68.0,43.0,1,2924.0,0.01014,0.01034,0.00981,1.5814,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,3570.0,4345.0,69.0,39.0,1,2691.0,0.00933,0.01049,0.0089,1.7692,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4786.0,559.0,32.0,58.0,1,1856.0,0.00644,0.00487,0.01323,0.5517,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4400.0,602.0,43.0,52.0,1,2236.0,0.00776,0.00654,0.01186,0.8269,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4243.0,608.0,30.0,55.0,1,1650.0,0.00572,0.00456,0.01255,0.5455,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4767.0,2119.0,52.0,32.0,1,1664.0,0.00577,0.00791,0.0073,1.625,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4287.0,4041.0,70.0,48.0,1,3360.0,0.01165,0.01064,0.01095,1.4583,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4287.0,4123.0,59.0,38.0,1,2242.0,0.00778,0.00897,0.00867,1.5526,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,5134.0,4032.0,59.0,61.0,1,3599.0,0.01248,0.00897,0.01391,0.9672,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,1214.0,1379.0,65.0,136.0,1,8840.0,0.03066,0.00988,0.03102,0.4779,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,382.0,3757.0,120.0,102.0,1,12240.0,0.04246,0.01825,0.02327,1.1765,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,492.0,3853.0,126.0,63.0,1,7938.0,0.02753,0.01916,0.01437,2.0,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,914.0,3950.0,126.0,63.0,1,7938.0,0.02753,0.01916,0.01437,2.0,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,689.0,3772.0,93.0,105.0,1,9765.0,0.03387,0.01414,0.02395,0.8857,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,583.0,4188.0,56.0,105.0,1,5880.0,0.0204,0.00852,0.02395,0.5333,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,154.0,3257.0,56.0,121.0,1,6776.0,0.0235,0.00852,0.0276,0.4628,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,10.0,3181.0,109.0,69.0,1,7521.0,0.02609,0.01658,0.01574,1.5797,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,1550.0,1163.0,121.0,55.0,1,6655.0,0.02308,0.0184,0.01255,2.2,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4807.0,468.0,37.0,61.0,1,2257.0,0.00783,0.00563,0.01391,0.6066,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4853.0,450.0,37.0,69.0,1,2553.0,0.00886,0.00563,0.01574,0.5362,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4212.0,675.0,52.0,68.0,1,3536.0,0.01227,0.00791,0.01551,0.7647,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4736.0,2169.0,58.0,32.0,1,1856.0,0.00644,0.00882,0.0073,1.8125,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4875.0,2206.0,58.0,32.0,1,1856.0,0.00644,0.00882,0.0073,1.8125,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4759.0,2022.0,51.0,60.0,1,3060.0,0.01061,0.00776,0.01369,0.85,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,4294.0,4047.0,61.0,39.0,1,2379.0,0.00825,0.00928,0.0089,1.5641,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,5208.0,3964.0,67.0,39.0,1,2613.0,0.00906,0.01019,0.0089,1.7179,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,1064.0,120.0,51.0,45.0,1,2295.0,0.00796,0.00776,0.01026,1.1333,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,1768.0,2406.0,59.0,56.0,1,3304.0,0.01146,0.00897,0.01277,1.0536,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,1953.0,401.0,42.0,69.0,1,2898.0,0.01005,0.00639,0.01574,0.6087,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,2095.0,195.0,96.0,43.0,1,4128.0,0.01432,0.0146,0.00981,2.2326,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,2067.0,547.0,83.0,46.0,1,3818.0,0.01324,0.01262,0.01049,1.8043,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,2662.0,2404.0,54.0,59.0,1,3186.0,0.01105,0.00821,0.01346,0.9153,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,2691.0,2593.0,63.0,33.0,1,2079.0,0.00721,0.00958,0.00753,1.9091,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,3553.0,2880.0,61.0,37.0,1,2257.0,0.00783,0.00928,0.00844,1.6486,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,3152.0,3173.0,38.0,91.0,1,3458.0,0.01199,0.00578,0.02076,0.4176,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5170.0,366.0,54.0,58.0,1,3132.0,0.01086,0.00821,0.01323,0.931,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5274.0,347.0,86.0,31.0,1,2666.0,0.00925,0.01308,0.00707,2.7742,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5279.0,272.0,53.0,33.0,1,1749.0,0.00607,0.00806,0.00753,1.6061,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5266.0,234.0,50.0,39.0,1,1950.0,0.00676,0.0076,0.0089,1.2821,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,4932.0,547.0,64.0,30.0,1,1920.0,0.00666,0.00973,0.00684,2.1333,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5059.0,307.0,83.0,37.0,1,3071.0,0.01065,0.01262,0.00844,2.2432,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5072.0,656.0,59.0,38.0,1,2242.0,0.00778,0.00897,0.00867,1.5526,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,4875.0,785.0,43.0,68.0,1,2924.0,0.01014,0.00654,0.01551,0.6324,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,4980.0,776.0,36.0,63.0,1,2268.0,0.00787,0.00547,0.01437,0.5714,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5008.0,601.0,55.0,57.0,1,3135.0,0.01087,0.00836,0.013,0.9649,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5769.0,545.0,40.0,84.0,1,3360.0,0.01165,0.00608,0.01916,0.4762,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,6034.0,611.0,67.0,38.0,1,2546.0,0.00883,0.01019,0.00867,1.7632,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5249.0,161.0,71.0,53.0,1,3763.0,0.01305,0.0108,0.01209,1.3396,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,4876.0,523.0,64.0,30.0,1,1920.0,0.00666,0.00973,0.00684,2.1333,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5983.0,530.0,40.0,78.0,1,3120.0,0.01082,0.00608,0.01779,0.5128,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5998.0,663.0,47.0,69.0,1,3243.0,0.01125,0.00715,0.01574,0.6812,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5847.0,680.0,47.0,69.0,1,3243.0,0.01125,0.00715,0.01574,0.6812,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,5939.0,702.0,70.0,65.0,1,4550.0,0.01578,0.01064,0.01483,1.0769,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,547.0,1253.0,64.0,43.0,1,2752.0,0.00955,0.00973,0.00981,1.4884,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,301.0,1998.0,58.0,56.0,1,3248.0,0.01127,0.00882,0.01277,1.0357,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,390.0,2041.0,75.0,38.0,1,2850.0,0.00989,0.01141,0.00867,1.9737,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,282.0,2091.0,60.0,48.0,1,2880.0,0.00999,0.00912,0.01095,1.25,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,349.0,1865.0,76.0,35.0,1,2660.0,0.00923,0.01156,0.00798,2.1714,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,330.0,1956.0,72.0,33.0,1,2376.0,0.00824,0.01095,0.00753,2.1818,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,603.0,1400.0,63.0,34.0,1,2142.0,0.00743,0.00958,0.00776,1.8529,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1127.0,3752.0,75.0,43.0,1,3225.0,0.01119,0.01141,0.00981,1.7442,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1071.0,3898.0,37.0,62.0,1,2294.0,0.00796,0.00563,0.01414,0.5968,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1298.0,3049.0,43.0,68.0,1,2924.0,0.01014,0.00654,0.01551,0.6324,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1390.0,3211.0,56.0,41.0,1,2296.0,0.00796,0.00852,0.00935,1.3659,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1265.0,3863.0,37.0,63.0,1,2331.0,0.00809,0.00563,0.01437,0.5873,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1216.0,4057.0,59.0,36.0,1,2124.0,0.00737,0.00897,0.00821,1.6389,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,1237.0,3694.0,76.0,38.0,1,2888.0,0.01002,0.01156,0.00867,2.0,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,614.0,1533.0,64.0,43.0,1,2752.0,0.00955,0.00973,0.00981,1.4884,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2348.0,162.0,81.0,46.0,1,3726.0,0.01292,0.01232,0.01049,1.7609,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2089.0,270.0,81.0,42.0,1,3402.0,0.0118,0.01232,0.00958,1.9286,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,1818.0,2626.0,73.0,39.0,1,2847.0,0.00988,0.0111,0.0089,1.8718,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,1945.0,2562.0,67.0,32.0,1,2144.0,0.00744,0.01019,0.0073,2.0938,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2025.0,2556.0,83.0,33.0,1,2739.0,0.0095,0.01262,0.00753,2.5152,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2524.0,40.0,83.0,52.0,1,4316.0,0.01497,0.01262,0.01186,1.5962,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2975.0,1511.0,63.0,69.0,1,4347.0,0.01508,0.00958,0.01574,0.913,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2865.0,1765.0,76.0,32.0,1,2432.0,0.00844,0.01156,0.0073,2.375,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,2947.0,1606.0,44.0,78.0,1,3432.0,0.0119,0.00669,0.01779,0.5641,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3013.0,1685.0,40.0,92.0,1,3680.0,0.01276,0.00608,0.02099,0.4348,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3044.0,1644.0,63.0,36.0,1,2268.0,0.00787,0.00958,0.00821,1.75,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3700.0,481.0,76.0,64.0,1,4864.0,0.01687,0.01156,0.0146,1.1875,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3665.0,600.0,53.0,68.0,1,3604.0,0.0125,0.00806,0.01551,0.7794,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3693.0,680.0,76.0,52.0,1,3952.0,0.01371,0.01156,0.01186,1.4615,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3613.0,678.0,77.0,41.0,1,3157.0,0.01095,0.01171,0.00935,1.878,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3758.0,3592.0,73.0,50.0,1,3650.0,0.01266,0.0111,0.01141,1.46,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3689.0,3602.0,56.0,57.0,1,3192.0,0.01107,0.00852,0.013,0.9825,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3757.0,3665.0,38.0,92.0,1,3496.0,0.01213,0.00578,0.02099,0.413,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3684.0,3692.0,37.0,76.0,1,2812.0,0.00975,0.00563,0.01734,0.4868,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3786.0,3674.0,81.0,39.0,1,3159.0,0.01096,0.01232,0.0089,2.0769,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,3834.0,3717.0,47.0,74.0,1,3478.0,0.01206,0.00715,0.01688,0.6351,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,6208.0,3063.0,75.0,53.0,1,3975.0,0.01379,0.01141,0.01209,1.4151,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,6340.0,3118.0,62.0,39.0,1,2418.0,0.00839,0.00943,0.0089,1.5897,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,6323.0,3006.0,62.0,59.0,1,3658.0,0.01269,0.00943,0.01346,1.0508,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011143.490235_rgb.jpg,6576,4384,5906.0,2415.0,60.0,71.0,1,4260.0,0.01478,0.00912,0.0162,0.8451,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011143.490235_rgb.jpg,6576,4384,5910.0,2536.0,46.0,58.0,1,2668.0,0.00925,0.007,0.01323,0.7931,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011143.490235_rgb.jpg,6576,4384,5732.0,3008.0,44.0,61.0,1,2684.0,0.00931,0.00669,0.01391,0.7213,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011143.490235_rgb.jpg,6576,4384,6386.0,109.0,49.0,67.0,1,3283.0,0.01139,0.00745,0.01528,0.7313,0,0
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011143.490235_rgb.jpg,6576,4384,6288.0,509.0,60.0,62.0,1,3720.0,0.0129,0.00912,0.01414,0.9677,0,0
