dataset,domain,image,img_w,img_h,x,y,w,h,cls,area_px,rel_area_pct,rel_w,rel_h,aspect_w_over_h,degenerate,out_of_frame
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,3815.0,3833.0,73.0,57.0,1,4161.0,0.01443,0.0111,0.013,1.2807,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,5386.0,1512.0,60.0,72.0,1,4320.0,0.01498,0.00912,0.01642,0.8333,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,5422.0,2103.0,68.0,68.0,1,4624.0,0.01604,0.01034,0.01551,1.0,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,5921.0,2346.0,81.0,52.0,1,4212.0,0.01461,0.01232,0.01186,1.5577,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,5430.0,2172.0,55.0,73.0,1,4015.0,0.01393,0.00836,0.01665,0.7534,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,5621.0,2487.0,75.0,51.0,1,3825.0,0.01327,0.01141,0.01163,1.4706,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,2254.0,1880.0,47.0,58.0,1,2726.0,0.00946,0.00715,0.01323,0.8103,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010155.745187_rgb.jpg,6576,4384,2572.0,2455.0,75.0,43.0,1,3225.0,0.01119,0.01141,0.00981,1.7442,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,15.0,151.0,49.0,62.0,1,3038.0,0.01054,0.00745,0.01414,0.7903,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,137.0,79.0,84.0,48.0,1,4032.0,0.01399,0.01277,0.01095,1.75,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,205.0,194.0,72.0,47.0,1,3384.0,0.01174,0.01095,0.01072,1.5319,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,263.0,289.0,84.0,49.0,1,4116.0,0.01428,0.01277,0.01118,1.7143,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,461.0,1114.0,58.0,56.0,1,3248.0,0.01127,0.00882,0.01277,1.0357,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,439.0,1577.0,51.0,55.0,1,2805.0,0.00973,0.00776,0.01255,0.9273,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,435.0,1337.0,65.0,33.0,1,2145.0,0.00744,0.00988,0.00753,1.9697,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,462.0,1882.0,81.0,46.0,1,3726.0,0.01292,0.01232,0.01049,1.7609,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,57.0,4096.0,69.0,48.0,1,3312.0,0.01149,0.01049,0.01095,1.4375,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,0.0,4186.0,55.0,38.0,1,2090.0,0.00725,0.00836,0.00867,1.4474,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,5.0,3899.0,58.0,78.0,1,4524.0,0.01569,0.00882,0.01779,0.7436,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1085.0,122.0,63.0,39.0,1,2457.0,0.00852,0.00958,0.0089,1.6154,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1169.0,1200.0,36.0,71.0,1,2556.0,0.00887,0.00547,0.0162,0.507,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,668.0,1988.0,61.0,50.0,1,3050.0,0.01058,0.00928,0.01141,1.22,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1614.0,4316.0,62.0,68.0,1,4216.0,0.01462,0.00943,0.01551,0.9118,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1933.0,154.0,77.0,34.0,1,2618.0,0.00908,0.01171,0.00776,2.2647,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1906.0,1204.0,35.0,64.0,1,2240.0,0.00777,0.00532,0.0146,0.5469,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1915.0,1312.0,60.0,51.0,1,3060.0,0.01061,0.00912,0.01163,1.1765,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,2329.0,2231.0,66.0,55.0,1,3630.0,0.01259,0.01004,0.01255,1.2,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,2374.0,2338.0,79.0,33.0,1,2607.0,0.00904,0.01201,0.00753,2.3939,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,2393.0,2469.0,39.0,62.0,1,2418.0,0.00839,0.00593,0.01414,0.629,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,1863.0,4345.0,81.0,40.0,1,3240.0,0.01124,0.01232,0.00912,2.025,0,1
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,2488.0,2283.0,82.0,44.0,1,3608.0,0.01252,0.01247,0.01004,1.8636,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,2414.0,2121.0,64.0,36.0,1,2304.0,0.00799,0.00973,0.00821,1.7778,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,2508.0,2500.0,51.0,75.0,1,3825.0,0.01327,0.00776,0.01711,0.68,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,3324.0,2864.0,82.0,45.0,1,3690.0,0.0128,0.01247,0.01026,1.8222,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,3354.0,3606.0,35.0,72.0,1,2520.0,0.00874,0.00532,0.01642,0.4861,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,5102.0,2769.0,38.0,65.0,1,2470.0,0.00857,0.00578,0.01483,0.5846,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,5221.0,2886.0,64.0,32.0,1,2048.0,0.0071,0.00973,0.0073,2.0,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,5187.0,2995.0,70.0,55.0,1,3850.0,0.01335,0.01064,0.01255,1.2727,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,6313.0,3151.0,67.0,60.0,1,4020.0,0.01394,0.01019,0.01369,1.1167,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,6424.0,3108.0,39.0,69.0,1,2691.0,0.00933,0.00593,0.01574,0.5652,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010156.588390_rgb.jpg,6576,4384,546.0,1483.0,69.0,51.0,1,3519.0,0.01221,0.01049,0.01163,1.3529,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,273.0,2928.0,57.0,70.0,1,3990.0,0.01384,0.00867,0.01597,0.8143,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,267.0,3117.0,56.0,72.0,1,4032.0,0.01399,0.00852,0.01642,0.7778,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,129.0,3205.0,33.0,76.0,1,2508.0,0.0087,0.00502,0.01734,0.4342,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,63.0,3010.0,54.0,71.0,1,3834.0,0.0133,0.00821,0.0162,0.7606,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,351.0,2993.0,57.0,66.0,1,3762.0,0.01305,0.00867,0.01505,0.8636,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,3.0,3782.0,83.0,45.0,1,3735.0,0.01296,0.01262,0.01026,1.8444,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,864.0,2989.0,63.0,60.0,1,3780.0,0.01311,0.00958,0.01369,1.05,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,845.0,2880.0,58.0,42.0,1,2436.0,0.00845,0.00882,0.00958,1.381,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,881.0,3322.0,43.0,74.0,1,3182.0,0.01104,0.00654,0.01688,0.5811,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,854.0,3198.0,66.0,53.0,1,3498.0,0.01213,0.01004,0.01209,1.2453,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,743.0,3385.0,71.0,33.0,1,2343.0,0.00813,0.0108,0.00753,2.1515,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,675.0,3459.0,63.0,35.0,1,2205.0,0.00765,0.00958,0.00798,1.8,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,662.0,3360.0,43.0,67.0,1,2881.0,0.00999,0.00654,0.01528,0.6418,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,848.0,3616.0,73.0,43.0,1,3139.0,0.01089,0.0111,0.00981,1.6977,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,1723.0,3664.0,70.0,34.0,1,2380.0,0.00826,0.01064,0.00776,2.0588,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5370.0,120.0,32.0,66.0,1,2112.0,0.00733,0.00487,0.01505,0.4848,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5341.0,2379.0,60.0,65.0,1,3900.0,0.01353,0.00912,0.01483,0.9231,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5313.0,2474.0,57.0,51.0,1,2907.0,0.01008,0.00867,0.01163,1.1176,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5383.0,2581.0,72.0,53.0,1,3816.0,0.01324,0.01095,0.01209,1.3585,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5534.0,193.0,65.0,41.0,1,2665.0,0.00924,0.00988,0.00935,1.5854,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5404.0,2401.0,46.0,71.0,1,3266.0,0.01133,0.007,0.0162,0.6479,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010157.436731_rgb.jpg,6576,4384,5390.0,2502.0,59.0,41.0,1,2419.0,0.00839,0.00897,0.00935,1.439,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,381.0,2118.0,58.0,55.0,1,3190.0,0.01107,0.00882,0.01255,1.0545,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,37.0,2790.0,72.0,48.0,1,3456.0,0.01199,0.01095,0.01095,1.5,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,551.0,2881.0,71.0,48.0,1,3408.0,0.01182,0.0108,0.01095,1.4792,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,419.0,2808.0,84.0,40.0,1,3360.0,0.01165,0.01277,0.00912,2.1,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,200.0,2501.0,69.0,33.0,1,2277.0,0.0079,0.01049,0.00753,2.0909,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,221.0,2907.0,61.0,32.0,1,1952.0,0.00677,0.00928,0.0073,1.9062,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,356.0,2432.0,59.0,68.0,1,4012.0,0.01392,0.00897,0.01551,0.8676,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,363.0,2531.0,39.0,54.0,1,2106.0,0.00731,0.00593,0.01232,0.7222,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,71.0,3351.0,66.0,54.0,1,3564.0,0.01236,0.01004,0.01232,1.2222,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,248.0,3001.0,70.0,46.0,1,3220.0,0.01117,0.01064,0.01049,1.5217,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,35.0,3469.0,81.0,39.0,1,3159.0,0.01096,0.01232,0.0089,2.0769,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,1038.0,315.0,73.0,48.0,1,3504.0,0.01215,0.0111,0.01095,1.5208,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,898.0,350.0,68.0,32.0,1,2176.0,0.00755,0.01034,0.0073,2.125,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,758.0,946.0,30.0,63.0,1,1890.0,0.00656,0.00456,0.01437,0.4762,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,732.0,1638.0,94.0,48.0,1,4512.0,0.01565,0.01429,0.01095,1.9583,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,634.0,1565.0,69.0,55.0,1,3795.0,0.01316,0.01049,0.01255,1.2545,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,806.0,3785.0,74.0,62.0,1,4588.0,0.01591,0.01125,0.01414,1.1935,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2290.0,2840.0,39.0,69.0,1,2691.0,0.00933,0.00593,0.01574,0.5652,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2292.0,2707.0,43.0,72.0,1,3096.0,0.01074,0.00654,0.01642,0.5972,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2929.0,1961.0,66.0,69.0,1,4554.0,0.0158,0.01004,0.01574,0.9565,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2584.0,2112.0,62.0,55.0,1,3410.0,0.01183,0.00943,0.01255,1.1273,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2678.0,2161.0,64.0,32.0,1,2048.0,0.0071,0.00973,0.0073,2.0,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2523.0,2133.0,65.0,40.0,1,2600.0,0.00902,0.00988,0.00912,1.625,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,3072.0,1509.0,37.0,78.0,1,2886.0,0.01001,0.00563,0.01779,0.4744,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,3424.0,1291.0,66.0,36.0,1,2376.0,0.00824,0.01004,0.00821,1.8333,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,4014.0,2696.0,70.0,52.0,1,3640.0,0.01263,0.01064,0.01186,1.3462,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,4338.0,763.0,35.0,71.0,1,2485.0,0.00862,0.00532,0.0162,0.493,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,5909.0,135.0,60.0,52.0,1,3120.0,0.01082,0.00912,0.01186,1.1538,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,6417.0,1378.0,43.0,71.0,1,3053.0,0.01059,0.00654,0.0162,0.6056,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,6537.0,1615.0,40.0,90.0,1,3600.0,0.01249,0.00608,0.02053,0.4444,0,1
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,6462.0,1593.0,71.0,42.0,1,2982.0,0.01034,0.0108,0.00958,1.6905,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,6422.0,3409.0,37.0,68.0,1,2516.0,0.00873,0.00563,0.01551,0.5441,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,358.0,2034.0,48.0,71.0,1,3408.0,0.01182,0.0073,0.0162,0.6761,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,2481.0,2247.0,73.0,40.0,1,2920.0,0.01013,0.0111,0.00912,1.825,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,6389.0,1478.0,73.0,55.0,1,4015.0,0.01393,0.0111,0.01255,1.3273,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010158.288460_rgb.jpg,6576,4384,6459.0,1451.0,58.0,55.0,1,3190.0,0.01107,0.00882,0.01255,1.0545,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1542.0,1146.0,68.0,50.0,1,3400.0,0.01179,0.01034,0.01141,1.36,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1456.0,1477.0,58.0,58.0,1,3364.0,0.01167,0.00882,0.01323,1.0,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1629.0,1207.0,78.0,52.0,1,4056.0,0.01407,0.01186,0.01186,1.5,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1551.0,2144.0,60.0,70.0,1,4200.0,0.01457,0.00912,0.01597,0.8571,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1417.0,2307.0,70.0,50.0,1,3500.0,0.01214,0.01064,0.01141,1.4,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1328.0,2023.0,57.0,36.0,1,2052.0,0.00712,0.00867,0.00821,1.5833,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1429.0,1879.0,57.0,60.0,1,3420.0,0.01186,0.00867,0.01369,0.95,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1248.0,1914.0,70.0,35.0,1,2450.0,0.0085,0.01064,0.00798,2.0,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1617.0,2775.0,70.0,58.0,1,4060.0,0.01408,0.01064,0.01323,1.2069,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1438.0,2784.0,38.0,75.0,1,2850.0,0.00989,0.00578,0.01711,0.5067,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1374.0,2921.0,55.0,47.0,1,2585.0,0.00897,0.00836,0.01072,1.1702,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1508.0,2779.0,40.0,62.0,1,2480.0,0.0086,0.00608,0.01414,0.6452,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,1424.0,2860.0,41.0,62.0,1,2542.0,0.00882,0.00623,0.01414,0.6613,0,0
noaa_arctic_seals_full_rgb,aerien,<absent>Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010159.140983_rgb.jpg,6576,4384,2038.0,463.0,38.0,84.0,1,3192.0,0.01107,0.00578,0.01916,0.4524,0,0
